Mass_Size,Copy_Count,Comp_Count,Time
3700,40381,126693,3962
3700,40288,126414,4012
3700,40381,126693,3741
3700,40382,126696,4355
3700,40391,126723,4345
3700,40267,126351,4067
3700,40403,126759,4186
3700,40342,126576,4337
3700,40392,126726,5267
3700,40345,126585,4137
3700,40310,126480,5740
3700,40319,126507,2599
3700,40484,127002,2225
3700,40313,126489,2925
3700,40330,126540,2785
3700,40355,126615,2982
3800,41661,130683,3714
3800,41547,130341,3851
3800,41521,130263,3925
3800,41592,130476,3346
3800,41626,130578,3879
3800,41532,130296,3808
3800,41492,130176,4007
3800,41655,130665,3800
3800,41597,130491,4149
3800,41586,130458,4278
3800,41577,130431,4012
3800,41690,130770,3983
3800,41569,130407,4050
3800,41565,130395,4119
3800,41631,130593,2284
3800,41541,130323,2190
3800,41656,130668,2298
3800,41600,130500,2067
3800,41592,130476,2289
3800,41472,130116,3379
3900,42831,134343,4268
3900,42710,133980,4134
3900,42914,134592,4327
3900,42849,134397,4229
3900,42730,134040,4351
3900,42699,133947,4288
3900,42828,134334,4455
3900,42724,134022,4230
3900,42819,134307,4847
3900,42790,134220,4497
3900,42812,134286,4193
3900,42815,134295,4601
3900,42736,134058,4707
3900,42725,134025,5243
3900,42807,134271,5740
3900,42754,134112,6095
3900,42654,133812,2351
3900,42704,133962,2102
3900,42743,134079,2955
3900,42810,134280,3017
4000,44048,138144,3716
4000,43984,137952,4128
4000,44076,138228,4219
4000,44011,138033,4463
4000,43998,137994,4248
4000,44010,138030,4523
4000,44006,138018,4440
4000,43961,137883,4666
4000,43986,137958,4230
4000,43994,137982,4704
4000,43990,137970,4530
4000,44127,138381,4659
4000,43916,137748,5026
4000,44005,138015,5059
4000,44010,138030,2947
4000,44044,138132,2892
4000,44015,138045,2478
4000,44044,138132,2600
4000,44106,138318,2489
4000,44013,138039,3146
4100,45220,141810,3668
4100,45118,141504,3596
4100,45135,141555,4030
4100,45169,141657,4339
4100,45242,141876,4304
4100,45207,141771,4502
4100,45240,141870,4461
4100,45324,142122,4303
4100,45211,141783,4550
4100,45259,141927,4100
4100,45243,141879,4218
4100,45155,141615,4378
4100,45229,141837,4623
4100,45189,141717,4673
4100,45321,142113,2422
4100,45264,141942,2368
4100,45270,141960,2932
4100,45019,141207,2552
4100,45270,141960,2678
4100,45245,141885,2654
4200,46598,146094,4241
4200,46482,145746,4417
4200,46448,145644,4463
4200,46514,145842,4500
4200,46468,145704,4219
4200,46416,145548,4475
4200,46389,145467,4755
4200,46618,146154,4714
4200,46580,146040,4510
4200,46461,145683,4398
4200,46468,145704,4528
4200,46556,145968,4540
4200,46417,145551,4815
4200,46485,145755,4868
4200,46515,145845,5201
4200,46487,145761,5471
4200,46478,145734,2530
4200,46373,145419,2597
4200,46482,145746,3427
4200,46532,145896,3568
4300,47830,149940,3896
4300,47692,149526,4199
4300,47884,150102,4083
4300,47805,149865,4282
4300,47784,149802,4577
4300,47896,150138,4664
4300,47702,149556,4266
4300,47734,149652,4432
4300,47744,149682,4613
4300,47757,149721,4746
4300,47719,149607,4298
4300,47749,149697,4886
4300,47697,149541,6245
4300,47796,149838,6347
4300,47740,149670,2878
4300,47862,150036,2759
4300,47674,149472,2959
4300,47879,150087,3338
4300,47829,149937,7563
4300,47800,149850,4691
4400,49107,153921,4479
4400,48936,153408,4642
4400,49053,153759,4855
4400,48973,153519,4879
4400,49084,153852,4595
4400,49078,153834,4803
4400,49079,153837,4523
4400,49074,153822,5110
4400,49071,153813,4745
4400,49017,153651,4975
4400,49117,153951,5116
4400,49027,153681,5299
4400,49155,154065,5656
4400,49050,153750,5545
4400,48989,153567,3413
4400,48979,153537,2888
4400,49003,153609,2712
4400,49140,154020,2870
4400,48958,153474,3495
4400,49000,153600,3704
4500,50333,157749,4464
4500,50242,157476,4757
4500,50275,157575,4549
4500,50308,157674,4508
4500,50440,158070,4912
4500,50374,157872,4786
4500,50390,157920,4950
4500,50389,157917,4488
4500,50239,157467,5056
4500,50266,157548,5158
4500,50262,157536,5039
4500,50247,157491,4439
4500,50217,157401,5488
4500,50281,157593,5930
4500,50295,157635,4138
4500,50389,157917,2644
4500,50378,157884,2876
4500,50311,157683,2732
4500,50340,157770,2727
4500,50344,157782,3434
4600,51547,161541,4316
4600,51589,161667,4588
4600,51629,161787,4879
4600,51658,161874,4927
4600,51548,161544,5006
4600,51568,161604,5049
4600,51542,161526,4586
4600,51654,161862,5089
4600,51574,161622,5074
4600,51598,161694,4993
4600,51641,161823,4929
4600,51564,161592,4995
4600,51664,161892,5218
4600,51552,161556,5565
4600,51550,161550,2696
4600,51470,161310,2638
4600,51594,161682,2718
4600,51468,161304,2690
4600,51625,161775,4358
4600,51550,161550,3460
4700,52799,165447,4703
4700,52878,165684,4929
4700,52947,165891,5203
4700,52956,165918,4718
4700,52913,165789,4894
4700,52828,165534,4990
4700,52942,165876,5332
4700,52849,165597,5300
4700,52926,165828,5370
4700,52878,165684,5398
4700,52868,165654,5286
4700,52835,165555,5508
4700,52785,165405,5378
4700,52784,165402,5242
4700,52761,165333,5554
4700,52818,165504,2752
4700,52837,165561,2765
4700,52748,165294,2751
4700,52905,165765,2704
4700,52855,165615,3139
4800,54195,169785,4743
4800,54185,169755,4510
4800,54165,169695,4783
4800,54184,169752,5072
4800,54159,169677,5049
4800,54272,170016,5248
4800,54084,169452,4821
4800,54189,169767,5115
4800,54158,169674,5198
4800,54020,169260,5046
4800,54153,169659,5314
4800,54194,169782,4612
4800,54322,170166,5769
4800,54092,169476,5467
4800,54345,170235,2993
