Mass_Size,Copy_Count,Comp_Count,Time
2500,18468,18468,2661
2500,18601,18601,2692
2500,18056,18056,2614
2500,19354,19354,2694
2500,17315,17315,2858
2500,17662,17662,2870
2500,18939,18939,2918
2500,18345,18345,2921
2500,17649,17649,2889
2500,19254,19254,2983
2500,19322,19322,3006
2500,20444,20444,3051
2500,18419,18419,1545
2500,17508,17508,1446
2500,18330,18330,1515
2500,19589,19589,1532
2600,21432,21432,2751
2600,21469,21469,3066
2600,22211,22211,2664
2600,19389,19389,2773
2600,19008,19008,2783
2600,20304,20304,2818
2600,20382,20382,2841
2600,20537,20537,2831
2600,20395,20395,3044
2600,21051,21051,2855
2600,22141,22141,2916
2600,22485,22485,2913
2600,19446,19446,2955
2600,18796,18796,2943
2600,20126,20126,2997
2600,21515,21515,3037
2600,19376,19376,1588
2600,22596,22596,1740
2600,22516,22516,1616
2600,21496,21496,1602
2700,18846,18846,2781
2700,21778,21778,2834
2700,19423,19423,2846
2700,20309,20309,2932
2700,18673,18673,2598
2700,20615,20615,2986
2700,19049,19049,2983
2700,19285,19285,2929
2700,20091,20091,3020
2700,22150,22150,3124
2700,20295,20295,2955
2700,20719,20719,2979
2700,20048,20048,2959
2700,22011,22011,3050
2700,20103,20103,3002
2700,21527,21527,3017
2700,18363,18363,1722
2700,20856,20856,1725
2700,20421,20421,1678
2700,21741,21741,1835
2800,20394,20394,2837
2800,18428,18428,3121
2800,19665,19665,2733
2800,18983,18983,3116
2800,18130,18130,3131
2800,17702,17702,3121
2800,18880,18880,3151
2800,18539,18539,3167
2800,19019,19019,3225
2800,18766,18766,3186
2800,18880,18880,3176
2800,20476,20476,3238
2800,19554,19554,3154
2800,21151,21151,3281
2800,19273,19273,3119
2800,20435,20435,3211
2800,18509,18509,1741
2800,17332,17332,1592
2800,18148,18148,1576
2800,19060,19060,1600
2900,20422,20422,3079
2900,24077,24077,3329
2900,19298,19298,3089
2900,19627,19627,2876
2900,18416,18416,2995
2900,18818,18818,3091
2900,20313,20313,3105
2900,20871,20871,3189
2900,19022,19022,3213
2900,19552,19552,3247
2900,19750,19750,3257
2900,20089,20089,3265
2900,20001,20001,3286
2900,20264,20264,3336
2900,21408,21408,3354
2900,22574,22574,3464
2900,18566,18566,1700
2900,20644,20644,1815
2900,21351,21351,1855
2900,20531,20531,1808
3000,19512,19512,2978
3000,19883,19883,3351
3000,20819,20819,2895
3000,21605,21605,3266
3000,21105,21105,3343
3000,19456,19456,3350
3000,21219,21219,3224
3000,19245,19245,3381
3000,20772,20772,3394
3000,20584,20584,3478
3000,22032,22032,3476
3000,22273,22273,3492
3000,19554,19554,3346
3000,22840,22840,3441
3000,19030,19030,3305
3000,21185,21185,3457
3000,22265,22265,2007
3000,18965,18965,1868
3000,20014,20014,1807
3000,20610,20610,1917
3100,30886,30886,3658
3100,29929,29929,3783
3100,30413,30413,3656
3100,28911,28911,3809
3100,28598,28598,4045
3100,28982,28982,4023
3100,30008,30008,3590
3100,31944,31944,3866
3100,28571,28571,3657
3100,29488,29488,3729
3100,30400,30400,3693
3100,33688,33688,4362
3100,28426,28426,4038
3100,31217,31217,4227
3100,34205,34205,4408
3100,30709,30709,2242
3100,28998,28998,2248
